radeg,raerr("),decdeg,decerr("),Johnson_V (V),Verr,Vnobs,Johnson_B (B),Berr,Bnobs,Sloan_u (SU),SUerr,SUnobs,Sloan_g (SG),SGerr,SGnobs,Sloan_r (SR),SRerr,SRnobs,Sloan_i (SI),SIerr,SInobs,Sloan_z (SZ),SZerr,SZnobs,PanSTARRS_Y (Y),Yerr,Ynobs
256.470097,0.213,30.449286,0.354,17.971,0.282,1,18.366,0.296,1,NA,NA,0,17.928,0.121,1,17.694,0.236,1,NA,NA,0,NA,NA,0,NA,NA,0
256.470132,0.488,30.333731,0.09,NA,NA,0,NA,NA,0,NA,NA,0,17.867,0.114,1,17.687,0.225,1,NA,NA,0,NA,NA,0,NA,NA,0
256.475178,0.269,30.579354,0.462,17.141,0.143,1,17.844,0.192,1,NA,NA,0,17.551,0.085,1,17.04,0.129,1,NA,NA,0,NA,NA,0,NA,NA,0
256.475432,0.123,30.136495,0.11,14.556,0.027,2,15.281,0.006,2,NA,NA,0,14.824,0.02,2,14.349,0.031,2,14.054,0.01,2,NA,NA,0,NA,NA,0
256.47558,0.303,30.158935,0.108,17.204,0.197,1,17.894,0.262,1,NA,NA,0,17.529,0.011,2,16.894,0.081,2,16.609,0.228,1,NA,NA,0,NA,NA,0
256.475803,0.077,30.100099,0.127,13.153,0.014,2,13.928,0.011,2,NA,NA,0,13.447,0.02,2,12.921,0.024,2,12.679,0.001,2,NA,NA,0,NA,NA,0
256.475899,0.278,29.887021,0.261,16.532,0.042,2,17.668,0.222,2,NA,NA,0,17.045,0.069,2,16.005,0.051,2,15.718,0.105,1,NA,NA,0,NA,NA,0
256.477179,0.319,30.149691,0.265,17.195,0.146,1,17.993,0.212,1,NA,NA,0,17.703,0.003,2,16.799,0.058,2,16.281,0.181,1,NA,NA,0,NA,NA,0
256.477373,0.213,30.545458,0.165,15.746,0.025,2,16.33,0.029,2,NA,NA,0,15.99,0.009,2,15.544,0.052,2,15.241,0.065,2,NA,NA,0,NA,NA,0
256.477678,0.228,30.582907,0.23,17.55,0.199,1,17.641,0.162,1,NA,NA,0,17.527,0.082,1,17.502,0.196,1,NA,NA,0,NA,NA,0,NA,NA,0
256.485526,0.049,30.505018,0.048,13.589,0.017,2,14.271,0.014,2,NA,NA,0,13.861,0.023,2,13.408,0.026,2,13.206,0.002,2,NA,NA,0,NA,NA,0
256.486584,0.156,30.292171,0.409,16.353,0.052,2,17.28,0.082,2,NA,NA,0,16.773,0.099,2,16.114,0.02,2,16.069,0.164,2,NA,NA,0,NA,NA,0
256.487681,0.141,29.921726,0.081,14.703,0.054,2,15.605,0.051,2,NA,NA,0,15.087,0.024,2,14.432,0.032,2,14.06,0.075,2,NA,NA,0,NA,NA,0
256.48819,0.273,30.334524,0.127,NA,NA,0,NA,NA,0,NA,NA,0,17.561,0.083,1,16.894,0.11,1,NA,NA,0,NA,NA,0,NA,NA,0
256.489958,0.254,30.377115,0.26,17.436,0.052,2,17.54,0.209,2,NA,NA,0,17.392,0.036,2,17.026,0.049,2,NA,NA,0,NA,NA,0,NA,NA,0
256.490023,0.387,29.963345,0.456,17.222,0.024,2,17.791,0.057,2,NA,NA,0,17.572,0.031,2,16.89,0.086,2,16.376,0.188,1,NA,NA,0,NA,NA,0
256.49046,0.102,29.948255,0.209,15.34,0.022,2,16.118,0.017,2,NA,NA,0,15.617,0.01,2,15.18,0.004,2,14.852,0.055,2,NA,NA,0,NA,NA,0
256.492217,0.162,29.905651,0.271,17.134,0.128,1,17.493,0.135,1,NA,NA,0,17.376,0.066,1,16.897,0.108,1,NA,NA,0,NA,NA,0,NA,NA,0
256.492442,0.117,30.567804,0.141,15.724,0.057,2,16.594,0.057,2,NA,NA,0,16.106,0,2,15.344,0.005,2,14.879,0.093,2,NA,NA,0,NA,NA,0
256.494085,0.11,30.1676,0.339,NA,NA,0,NA,NA,0,NA,NA,0,17.788,0.1,1,17.513,0.186,1,NA,NA,0,NA,NA,0,NA,NA,0
256.495024,0.083,30.581236,0.099,14.624,0.003,2,15.255,0.013,2,NA,NA,0,14.836,0.012,2,14.45,0.033,2,14.221,0.055,2,NA,NA,0,NA,NA,0
256.495677,0.259,30.32047,0.267,16.205,0.032,2,16.737,0.04,2,NA,NA,0,16.36,0.017,2,16.073,0.027,2,15.892,0.076,2,NA,NA,0,NA,NA,0
256.497302,0.173,30.040354,0.084,15.026,0.006,2,15.556,0.065,2,NA,NA,0,15.227,0.003,2,14.846,0.01,2,14.652,0.057,2,NA,NA,0,NA,NA,0
256.499827,0.068,30.242218,0.157,14.117,0.012,2,14.764,0.039,2,NA,NA,0,14.372,0.018,2,13.916,0.021,2,13.645,0.015,2,NA,NA,0,NA,NA,0
256.500374,0.386,29.856246,0.065,NA,NA,0,NA,NA,0,NA,NA,0,17.692,0.091,1,17.417,0.173,1,NA,NA,0,NA,NA,0,NA,NA,0
256.501252,0.144,30.287036,0.257,17.125,0.139,1,18.205,0.25,1,NA,NA,0,17.722,0.097,1,16.479,0.078,1,15.898,0.13,1,NA,NA,0,NA,NA,0
256.503304,0.34,30.168108,0.199,16.997,0.046,2,17.487,0.067,2,NA,NA,0,17.259,0.033,2,16.766,0.01,2,NA,NA,0,NA,NA,0,NA,NA,0
256.503327,0.205,29.836156,0.193,NA,NA,0,NA,NA,0,NA,NA,0,17.887,0.03,2,16.687,0.023,2,15.745,0.112,1,NA,NA,0,NA,NA,0
256.503707,0.268,30.568248,0.218,16.758,0.006,2,17.4,0.064,2,NA,NA,0,16.899,0,2,16.388,0.051,2,15.97,0.135,1,NA,NA,0,NA,NA,0
256.503789,0.029,29.933817,0.136,NA,NA,0,NA,NA,0,NA,NA,0,18.487,0.186,1,17.423,0.188,1,NA,NA,0,NA,NA,0,NA,NA,0
256.504401,0.249,30.279804,0.305,16.572,0.009,2,17.342,0.075,2,NA,NA,0,16.679,0.035,2,16.324,0.067,2,16.001,0.047,2,NA,NA,0,NA,NA,0
256.50473,0.202,30.536103,0.289,15.984,0.025,2,16.717,0.002,2,NA,NA,0,16.263,0.009,2,15.802,0.013,2,15.406,0.084,2,NA,NA,0,NA,NA,0
256.507079,0.247,30.450802,0.248,NA,NA,0,NA,NA,0,NA,NA,0,17.826,0.103,1,17.56,0.197,1,NA,NA,0,NA,NA,0,NA,NA,0
256.51152,0.43,30.342276,0.331,16.654,0.026,2,17.552,0.26,2,NA,NA,0,16.943,0.058,2,16.561,0.048,2,16.071,0.046,2,NA,NA,0,NA,NA,0
256.511986,0.248,29.845209,0.528,17.177,0.145,1,18.889,0.433,1,NA,NA,0,17.593,0.101,2,16.337,0.02,2,15.411,0.098,2,NA,NA,0,NA,NA,0
256.513538,0.195,30.583141,0.314,16.631,0.11,2,17.306,0.167,2,NA,NA,0,16.812,0.021,2,16.55,0.028,2,16.2,0.164,1,NA,NA,0,NA,NA,0
256.514253,0.13,29.946007,0.278,16.262,0.034,2,16.937,0.019,2,NA,NA,0,16.441,0.046,2,16.04,0.021,2,15.886,0.132,2,NA,NA,0,NA,NA,0
256.514334,0.314,29.925223,0.169,16.375,0.08,2,17.167,0.016,2,NA,NA,0,16.629,0.06,2,16.138,0.058,2,15.971,0.124,1,NA,NA,0,NA,NA,0
256.514381,0.413,30.534212,0.388,16.996,0.121,2,17.605,0.194,2,NA,NA,0,17.135,0.059,1,16.805,0.104,1,NA,NA,0,NA,NA,0,NA,NA,0
256.514814,0.08,30.238681,0.126,15.145,0,2,15.995,0.062,2,NA,NA,0,15.477,0.001,2,14.869,0.047,2,14.572,0.026,2,NA,NA,0,NA,NA,0
256.516124,0.113,30.115259,0.076,14.397,0.013,2,15.259,0.024,2,NA,NA,0,14.703,0.021,2,14.091,0.021,2,13.818,0.023,2,NA,NA,0,NA,NA,0
256.517021,0.371,30.333595,0.223,16.634,0.005,2,17.455,0.049,2,NA,NA,0,17.014,0.012,2,16.443,0.093,2,15.677,0.033,2,NA,NA,0,NA,NA,0
256.517267,0.128,29.915188,0.152,15.698,0.004,2,16.606,0.045,2,NA,NA,0,16.075,0.043,2,15.363,0.049,2,14.984,0.016,2,NA,NA,0,NA,NA,0
256.517893,0.223,30.170176,0.304,16.163,0.065,2,16.808,0.005,2,NA,NA,0,16.4,0.031,2,15.898,0.059,2,15.583,0.091,2,NA,NA,0,NA,NA,0
256.519475,0.206,30.246634,0.294,NA,NA,0,NA,NA,0,NA,NA,0,17.559,0.029,2,17.152,0.116,2,NA,NA,0,NA,NA,0,NA,NA,0
256.519545,0.163,30.00947,0.154,15.294,0.012,2,16.161,0.016,2,NA,NA,0,15.664,0.014,2,15.031,0.008,2,14.689,0.04,2,NA,NA,0,NA,NA,0
256.519866,0.422,30.279035,0.273,16.376,0.057,2,17.261,0.059,2,NA,NA,0,16.721,0.044,2,16.101,0.043,2,15.873,0.089,2,NA,NA,0,NA,NA,0
256.520021,0.197,30.017983,0.236,NA,NA,0,NA,NA,0,NA,NA,0,17.712,0.073,2,16.648,0.014,2,16.105,0.157,1,NA,NA,0,NA,NA,0
256.521285,0.31,30.315571,0.198,17.667,0.214,1,17.66,0.154,1,NA,NA,0,17.55,0.072,2,17.342,0.018,2,NA,NA,0,NA,NA,0,NA,NA,0
256.522288,0.389,30.195897,0.227,16.449,0.026,2,17.329,0.209,2,NA,NA,0,16.808,0.087,2,16.047,0.003,2,15.802,0.056,2,NA,NA,0,NA,NA,0
256.52253,0.293,30.59303,0.338,15.97,0.114,2,16.66,0.056,2,NA,NA,0,16.21,0.038,2,15.768,0.049,2,15.505,0.005,2,NA,NA,0,NA,NA,0
256.523395,0.087,30.105316,0.095,NA,NA,0,NA,NA,0,NA,NA,0,17.631,0.086,1,17.172,0.149,1,NA,NA,0,NA,NA,0,NA,NA,0
256.523668,0.426,29.894597,0.194,17.01,0.032,2,17.71,0.35,2,NA,NA,0,17.426,0.087,2,16.76,0.135,2,16.368,0.19,1,NA,NA,0,NA,NA,0
256.524636,0.224,30.401042,0.187,15.436,0.053,2,16.185,0.037,2,NA,NA,0,15.692,0.008,2,15.238,0.021,2,14.888,0.007,2,NA,NA,0,NA,NA,0
256.527137,0.087,30.171851,0.071,14.303,0.023,2,15.054,0.02,2,NA,NA,0,14.592,0.01,2,14.057,0.016,2,13.802,0.02,2,NA,NA,0,NA,NA,0
256.528455,0.208,30.514831,0.386,NA,NA,0,NA,NA,0,NA,NA,0,18.49,0.183,1,17.082,0.139,1,16.194,0.175,1,NA,NA,0,NA,NA,0
256.529179,0.135,30.028986,0.141,14.701,0.006,2,15.543,0.004,2,NA,NA,0,15.019,0.019,2,14.445,0.024,2,14.137,0.034,2,NA,NA,0,NA,NA,0
256.529181,0.187,29.997307,0.138,15.316,0.008,2,16.128,0.024,2,NA,NA,0,15.588,0.016,2,15.026,0.033,2,14.742,0.05,2,NA,NA,0,NA,NA,0
256.529739,0.066,30.066314,0.081,13.758,0.019,2,14.533,0.029,2,NA,NA,0,14.051,0.016,2,13.521,0.027,2,13.302,0.014,2,NA,NA,0,NA,NA,0
256.530713,0.251,30.30325,0.175,17.033,0.072,2,17.677,0.18,2,NA,NA,0,17.213,0.067,2,16.697,0.046,2,16.777,0.258,1,NA,NA,0,NA,NA,0
256.531221,0.153,30.072461,0.127,NA,NA,0,NA,NA,0,NA,NA,0,18.044,0.121,1,17.007,0.127,1,NA,NA,0,NA,NA,0,NA,NA,0
256.531737,0.182,30.039124,0.124,15.661,0.001,2,16.448,0.014,2,NA,NA,0,16.008,0.043,2,15.335,0.002,2,15.088,0.018,2,NA,NA,0,NA,NA,0
256.532347,0.229,30.107142,0.145,15.737,0.05,2,16.476,0.057,2,NA,NA,0,16.049,0.019,2,15.592,0.014,2,15.365,0.042,2,NA,NA,0,NA,NA,0
256.532885,0.265,30.299161,0.222,17.4,0.176,1,18.13,0.231,1,NA,NA,0,17.826,0.108,1,17.256,0.159,1,NA,NA,0,NA,NA,0,NA,NA,0
256.533754,0.232,30.084132,0.26,16.648,0.06,2,17.455,0.058,2,NA,NA,0,16.821,0.01,2,16.196,0.034,2,15.89,0.063,2,NA,NA,0,NA,NA,0
256.534251,0.722,30.075049,0.788,NA,NA,0,17.956,0.201,1,NA,NA,0,18.005,0.123,1,16.947,0.122,1,NA,NA,0,NA,NA,0,NA,NA,0
256.535513,0.132,30.23704,0.12,15.641,0.045,2,16.399,0.006,2,NA,NA,0,15.893,0.006,2,15.542,0.021,2,15.152,0.074,2,NA,NA,0,NA,NA,0
256.539273,0.055,29.836874,0.075,14.361,0.032,2,15.205,0.035,2,NA,NA,0,14.684,0.024,2,14.146,0.01,2,13.927,0.009,2,NA,NA,0,NA,NA,0
256.539506,0.255,30.087981,0.242,NA,NA,0,NA,NA,0,NA,NA,0,17.968,0.122,1,17.31,0.171,1,NA,NA,0,NA,NA,0,NA,NA,0
256.539648,0.473,30.484248,0.407,17.236,0.151,1,18.277,0.27,1,NA,NA,0,17.542,0.074,2,16.912,0.057,2,16.389,0.2,1,NA,NA,0,NA,NA,0
256.539795,0.603,29.931267,0.156,NA,NA,0,NA,NA,0,NA,NA,0,17.042,0.051,1,16.576,0.081,1,NA,NA,0,NA,NA,0,NA,NA,0
256.540646,0.281,30.462801,0.318,16.403,0.107,2,16.983,0.015,2,NA,NA,0,16.593,0.03,2,16.155,0.038,2,16.133,0.147,1,NA,NA,0,NA,NA,0
256.543282,0.044,30.322682,0.082,13.629,0.015,2,14.281,0.017,2,NA,NA,0,13.868,0.019,2,13.451,0.029,2,13.242,0.017,2,NA,NA,0,NA,NA,0
256.543706,0.073,30.034197,0.072,13.999,0.006,2,14.708,0.029,2,NA,NA,0,14.272,0.019,2,13.785,0.027,2,13.564,0.003,2,NA,NA,0,NA,NA,0
256.543848,0.055,30.29357,0.07,14.273,0.021,2,14.935,0.019,2,NA,NA,0,14.516,0.018,2,14.111,0.03,2,13.959,0.026,2,NA,NA,0,NA,NA,0
256.546146,0.15,29.837853,0.253,15.983,0,2,16.505,0.125,2,NA,NA,0,16.143,0.035,2,15.768,0.041,2,15.62,0.015,2,NA,NA,0,NA,NA,0
256.548423,0.19,30.194406,0.077,15.918,0.059,2,16.564,0.083,2,NA,NA,0,16.182,0.018,2,15.881,0.013,2,15.669,0.034,2,NA,NA,0,NA,NA,0
256.549712,0.234,30.433496,0.144,16.491,0.071,2,17.026,0.011,2,NA,NA,0,16.666,0.017,2,16.368,0.081,2,16.176,0.009,2,NA,NA,0,NA,NA,0
256.549987,0.073,30.258167,0.133,14.227,0.03,2,15.346,0.003,2,NA,NA,0,14.72,0.016,2,13.869,0.022,2,13.521,0.026,2,NA,NA,0,NA,NA,0
256.550276,0.178,29.882713,0.162,16.027,0.012,2,16.871,0.039,2,NA,NA,0,16.397,0.034,2,15.71,0.042,2,15.462,0.009,2,NA,NA,0,NA,NA,0
256.550827,0.153,30.346876,0.271,17.63,0.211,1,18.279,0.274,1,NA,NA,0,18.007,0.122,1,17.399,0.182,1,NA,NA,0,NA,NA,0,NA,NA,0
256.551622,0.124,29.888634,0.105,15.213,0.049,2,15.942,0.042,2,NA,NA,0,15.469,0.033,2,14.996,0.011,2,14.714,0.05,2,NA,NA,0,NA,NA,0
256.552482,0.078,30.014002,0.182,15.816,0.018,2,16.396,0.023,2,NA,NA,0,15.997,0.004,2,15.549,0.017,2,15.321,0.025,2,NA,NA,0,NA,NA,0
256.553874,0.103,30.0885,0.214,NA,NA,0,NA,NA,0,NA,NA,0,17.596,0.087,1,17.448,0.175,1,NA,NA,0,NA,NA,0,NA,NA,0
256.553991,0.061,30.517148,0.053,12.793,0.016,2,13.557,0.016,2,NA,NA,0,13.107,0.018,2,12.569,0.035,2,12.347,0.028,2,NA,NA,0,NA,NA,0
256.555006,0.13,30.566284,0.143,15.22,0.037,2,16.16,0.029,2,NA,NA,0,15.633,0.007,2,14.954,0.032,2,14.651,0.066,2,NA,NA,0,NA,NA,0
256.555586,0.111,30.508705,0.063,NA,NA,0,NA,NA,0,NA,NA,0,18.421,0.187,1,17.242,0.166,1,NA,NA,0,NA,NA,0,NA,NA,0
256.555781,0.173,29.890194,0.147,16.175,0.054,2,17.049,0.006,2,NA,NA,0,16.449,0.015,2,15.874,0.026,2,15.437,0.104,2,NA,NA,0,NA,NA,0
256.556117,0.121,29.977167,0.047,13.772,0.017,2,14.635,0.026,2,NA,NA,0,14.125,0.01,2,13.5,0.006,2,13.19,0.006,2,NA,NA,0,NA,NA,0
256.556177,0.121,29.854682,0.053,13.907,0.022,2,14.917,0.039,2,NA,NA,0,14.298,0.011,2,13.592,0.025,2,13.221,0.018,2,NA,NA,0,NA,NA,0
256.55651,0.25,30.539662,0.172,NA,NA,0,NA,NA,0,NA,NA,0,18.309,0.16,1,17.23,0.157,1,16.353,0.204,1,NA,NA,0,NA,NA,0
256.55721,0.004,30.151137,0.089,NA,NA,0,NA,NA,0,NA,NA,0,18.005,0.12,1,17.498,0.183,1,NA,NA,0,NA,NA,0,NA,NA,0
256.557251,0.055,29.904283,0.058,14.069,0.023,2,14.67,0.011,2,NA,NA,0,14.269,0.016,2,13.922,0.033,2,13.752,0.008,2,NA,NA,0,NA,NA,0
256.55927,0.311,30.431969,0.337,17.352,0.167,1,17.72,0.164,1,NA,NA,0,17.688,0.1,1,17.443,0.181,1,NA,NA,0,NA,NA,0,NA,NA,0
256.55956,0.235,30.008961,0.179,16.486,0.044,2,16.997,0.104,2,NA,NA,0,16.679,0.041,2,16.314,0.054,2,16.109,0.144,1,NA,NA,0,NA,NA,0
256.560224,0.573,30.237588,0.363,16.362,0.068,1,17.676,0.149,1,NA,NA,0,16.865,0.006,2,15.988,0.064,1,15.552,0.111,2,NA,NA,0,NA,NA,0
256.560923,0.067,29.877128,0.108,13.823,0.022,2,14.521,0.018,2,NA,NA,0,14.077,0.041,2,13.634,0.013,2,13.424,0.005,2,NA,NA,0,NA,NA,0
256.561346,0.282,30.247027,0.229,15.596,0.056,2,16.261,0.03,2,NA,NA,0,15.859,0.011,2,15.396,0.012,2,15.166,0.038,2,NA,NA,0,NA,NA,0
256.561657,0.229,30.357546,0.271,16.535,0.04,2,17.139,0.064,2,NA,NA,0,16.709,0.038,2,16.223,0.02,2,16.045,0.119,2,NA,NA,0,NA,NA,0
256.564563,0.616,30.56553,0.285,16.681,0.035,2,17.147,0.043,2,NA,NA,0,16.908,0.037,2,16.463,0.087,2,16.269,0.174,1,NA,NA,0,NA,NA,0
256.564569,0.436,30.52442,0.23,16.133,0.019,2,16.985,0.091,2,NA,NA,0,16.419,0.083,2,15.908,0.034,2,15.719,0.161,2,NA,NA,0,NA,NA,0
256.565115,0.319,30.534244,0.286,16.899,0.11,1,17.386,0.126,1,NA,NA,0,17.192,0.047,2,16.844,0.077,2,16.213,0.17,1,NA,NA,0,NA,NA,0
256.56519,0.106,29.957323,0.106,15.017,0.01,2,15.675,0.02,2,NA,NA,0,15.245,0.03,2,14.803,0.016,2,14.545,0.022,2,NA,NA,0,NA,NA,0
256.565419,0.106,29.861972,0.1,14.723,0.003,2,15.437,0.059,2,NA,NA,0,14.959,0.035,2,14.487,0.048,2,14.303,0.011,2,NA,NA,0,NA,NA,0
256.565565,0.227,30.257626,0.067,NA,NA,0,NA,NA,0,NA,NA,0,17.886,0.111,1,17.263,0.162,1,NA,NA,0,NA,NA,0,NA,NA,0
256.566893,0.521,30.063152,0.412,NA,NA,0,NA,NA,0,NA,NA,0,17.84,0.103,1,17.342,0.162,1,NA,NA,0,NA,NA,0,NA,NA,0
256.567746,0.114,29.823104,0.198,16.042,0.035,2,16.753,0.027,2,NA,NA,0,16.276,0.028,2,15.803,0.056,2,15.551,0.091,2,NA,NA,0,NA,NA,0
256.568024,0.341,30.427786,0.324,16.662,0.026,2,17.447,0.159,2,NA,NA,0,16.985,0.014,2,16.476,0.044,2,15.968,0.129,1,NA,NA,0,NA,NA,0
256.568272,0.051,29.901929,0.046,13.152,0.007,2,13.726,0.034,2,NA,NA,0,13.357,0.028,2,13.01,0.018,2,12.833,0.01,2,NA,NA,0,NA,NA,0
256.568815,0.245,30.389082,0.15,NA,NA,0,NA,NA,0,NA,NA,0,18.12,0.136,1,17.214,0.147,1,16.445,0.217,1,NA,NA,0,NA,NA,0
256.568994,0.161,30.608633,0.178,NA,NA,0,NA,NA,0,NA,NA,0,17.612,0.09,1,17.117,0.137,1,NA,NA,0,NA,NA,0,NA,NA,0
256.569304,0.413,30.193944,0.352,16.775,0.044,2,17.667,0.103,2,NA,NA,0,17.077,0.08,1,16.512,0.103,1,NA,NA,0,NA,NA,0,NA,NA,0
256.569345,0.392,29.874531,0.217,16.452,0.077,1,17.546,0.132,1,NA,NA,0,17.055,0.028,2,15.915,0.014,2,15.049,0.066,2,NA,NA,0,NA,NA,0
256.571358,0.23,30.010013,0.25,17.137,0.13,1,18.101,0.222,1,NA,NA,0,17.51,0.012,2,16.833,0.018,2,16.537,0.218,1,NA,NA,0,NA,NA,0
256.571655,0.153,29.853231,0.571,17.859,0.272,1,17.904,0.203,1,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0
256.573508,0.07,30.367482,0.142,17.13,0.128,1,17.579,0.145,1,NA,NA,0,17.321,0.069,1,16.927,0.112,1,NA,NA,0,NA,NA,0,NA,NA,0
256.573806,0.361,30.288865,0.406,NA,NA,0,NA,NA,0,NA,NA,0,17.936,0.118,2,17.282,0.114,2,16.693,0.26,1,NA,NA,0,NA,NA,0
256.574002,0.106,30.107198,0.124,15.006,0.007,2,15.758,0.025,2,NA,NA,0,15.283,0.018,2,14.749,0.055,2,14.543,0.037,2,NA,NA,0,NA,NA,0
256.574389,0.289,29.862802,0.319,17.263,0.089,2,17.882,0.237,2,NA,NA,0,17.565,0.001,2,17.325,0,2,NA,NA,0,NA,NA,0,NA,NA,0
256.575412,0.208,29.885231,0.225,NA,NA,0,NA,NA,0,NA,NA,0,17.928,0.168,2,16.848,0.144,2,15.44,0.051,2,NA,NA,0,NA,NA,0
256.575996,0.236,29.829341,0.324,16.447,0.069,2,17.367,0.122,2,NA,NA,0,16.781,0.03,2,16.086,0.099,2,15.625,0.238,2,NA,NA,0,NA,NA,0
256.576505,0.178,30.417137,0.153,15.492,0.035,2,16.093,0.018,2,NA,NA,0,15.682,0.042,2,15.339,0.017,2,15.246,0.037,2,NA,NA,0,NA,NA,0
256.577043,0.162,30.587288,0.087,17.499,0.187,1,17.866,0.194,1,NA,NA,0,17.538,0.082,1,17.005,0.121,1,NA,NA,0,NA,NA,0,NA,NA,0
256.578884,0.17,29.948392,0.105,15.143,0.019,2,16.304,0.021,2,NA,NA,0,15.676,0.025,2,14.635,0.031,2,14.123,0.022,2,NA,NA,0,NA,NA,0
256.579998,0.107,29.830566,0.095,14.734,0.013,2,15.373,0.018,2,NA,NA,0,14.975,0.026,2,14.557,0.036,2,14.348,0.022,2,NA,NA,0,NA,NA,0
256.580523,0.256,30.255821,0.315,NA,NA,0,NA,NA,0,NA,NA,0,17.635,0.07,2,17.067,0.001,2,16.747,0.259,1,NA,NA,0,NA,NA,0
256.580731,0.196,30.072649,0.296,NA,NA,0,NA,NA,0,NA,NA,0,18.09,0.13,1,17.73,0.222,1,NA,NA,0,NA,NA,0,NA,NA,0
256.580998,0.11,30.483448,0.19,14.734,0.029,2,15.493,0.017,2,NA,NA,0,15.05,0.007,2,14.519,0.022,2,14.318,0.037,2,NA,NA,0,NA,NA,0
256.581751,0.132,30.181071,0.165,15.265,0.037,2,16.523,0.029,2,NA,NA,0,15.818,0.012,2,14.761,0.035,2,14.257,0.01,2,NA,NA,0,NA,NA,0
256.582352,0.478,29.847712,0.161,17.282,0.154,1,17.697,0.162,1,NA,NA,0,17.386,0.071,1,17.184,0.142,1,NA,NA,0,NA,NA,0,NA,NA,0
256.582457,0.309,29.964247,0.163,16.512,0.015,2,17.366,0.074,2,NA,NA,0,16.921,0.052,2,16.34,0.002,2,16.006,0.003,2,NA,NA,0,NA,NA,0
256.583316,0.211,30.233779,0.055,NA,NA,0,NA,NA,0,NA,NA,0,17.781,0.103,1,17.198,0.152,1,16.676,0.25,1,NA,NA,0,NA,NA,0
256.583562,0.115,30.536754,0.125,16.321,0.073,2,16.95,0.034,2,NA,NA,0,16.485,0.042,2,16.141,0.005,2,16.075,0.14,1,NA,NA,0,NA,NA,0
256.583856,0.169,30.414878,0.254,16.7,0.008,2,16.987,0.033,2,NA,NA,0,16.727,0.003,2,16.362,0.043,2,15.854,0.021,2,NA,NA,0,NA,NA,0
256.58505,0.056,30.206793,0.057,13.234,0.021,2,13.946,0.011,2,NA,NA,0,13.511,0.01,2,13.071,0.032,2,12.855,0.016,2,NA,NA,0,NA,NA,0
256.585082,0.207,30.063809,0.155,NA,NA,0,NA,NA,0,NA,NA,0,17.787,0.102,1,16.662,0.092,1,16.103,0.151,1,NA,NA,0,NA,NA,0
256.585101,0.422,30.601563,0.281,16.747,0.143,2,17.289,0.079,2,NA,NA,0,17.036,0.018,2,16.533,0.182,2,16.089,0.057,2,NA,NA,0,NA,NA,0
256.587773,0.253,30.130978,0.188,15.882,0.009,2,16.707,0.036,2,NA,NA,0,16.214,0.009,2,15.625,0.055,2,15.402,0.072,2,NA,NA,0,NA,NA,0
256.588213,0.375,30.248459,0.209,17.151,0.138,1,18.052,0.218,1,NA,NA,0,17.642,0.092,1,16.705,0.1,1,16.835,0.29,1,NA,NA,0,NA,NA,0
256.589489,0.09,30.315978,0.158,14.58,0.022,2,15.268,0.005,2,NA,NA,0,14.858,0.005,2,14.426,0.024,2,14.163,0.062,2,NA,NA,0,NA,NA,0
256.5917,0.024,29.955404,0.042,11.81,0.01,2,12.351,0.018,2,NA,NA,0,11.994,0.022,2,11.696,0.026,2,11.52,0.016,2,NA,NA,0,NA,NA,0
256.593949,0.054,30.279719,0.089,14.091,0.019,2,14.803,0.018,2,NA,NA,0,14.339,0.015,2,13.899,0.049,2,13.682,0.063,2,NA,NA,0,NA,NA,0
256.594031,0.309,30.291482,0.33,16.917,0.021,2,17.464,0.021,2,NA,NA,0,17.004,0.079,2,16.561,0.009,2,16.23,0.171,1,NA,NA,0,NA,NA,0
256.594082,0.434,29.929537,0.321,NA,NA,0,NA,NA,0,NA,NA,0,17.714,0.08,2,16.517,0.048,2,15.912,0.129,1,NA,NA,0,NA,NA,0
256.594986,0.207,29.978568,0.331,NA,NA,0,NA,NA,0,NA,NA,0,18.009,0.116,1,17.036,0.13,1,16.642,0.236,1,NA,NA,0,NA,NA,0
256.595468,0.314,30.231396,0.187,15.607,0.039,2,16.077,0.015,2,NA,NA,0,15.806,0.001,2,15.474,0.038,2,15.174,0.129,2,NA,NA,0,NA,NA,0
256.59626,0.03,30.008002,0.279,NA,NA,0,NA,NA,0,NA,NA,0,17.845,0.102,1,17.424,0.171,1,NA,NA,0,NA,NA,0,NA,NA,0
256.596439,0.285,30.132387,0.211,16.593,0.194,2,17.318,0.159,2,NA,NA,0,16.824,0.007,2,16.24,0.049,2,15.629,0.083,2,NA,NA,0,NA,NA,0
256.596731,0.116,30.302631,0.372,17.566,0.198,1,17.585,0.147,1,NA,NA,0,17.514,0.016,2,17.371,0.132,2,16.753,0.263,1,NA,NA,0,NA,NA,0
256.597744,0.083,30.284715,0.056,14.425,0.003,2,15.107,0.006,2,NA,NA,0,14.683,0.021,2,14.238,0.028,2,13.933,0.042,2,NA,NA,0,NA,NA,0
256.598783,0.086,30.040631,0.082,14.533,0.003,2,15.124,0.013,2,NA,NA,0,14.741,0.016,2,14.365,0.009,2,14.207,0.014,2,NA,NA,0,NA,NA,0
256.598941,0.142,30.225555,0.184,15.273,0.079,2,15.96,0.015,2,NA,NA,0,15.531,0.014,2,15.151,0.04,2,14.962,0.073,2,NA,NA,0,NA,NA,0
